,Symbol,Code,Name,BeginDate,EndDate,Type,Exchange,MinTick,Multiplier,begindate,enddate
3124,S.CN.SZSE.002093,002093,国脉科技,2006-12-15,2200-01-01,STOCK,,,,2006-12-15,2200-01-01
3125,S.CN.SZSE.002094,002094,青岛金王,2006-12-15,2200-01-01,STOCK,,,,2006-12-15,2200-01-01
3126,S.CN.SZSE.002095,002095,生意宝,2006-12-15,2200-01-01,STOCK,,,,2006-12-15,2200-01-01
3127,S.CN.SZSE.002096,002096,南岭民爆,2006-12-22,2200-01-01,STOCK,,,,2006-12-22,2200-01-01
3128,S.CN.SZSE.002097,002097,山河智能,2006-12-22,2200-01-01,STOCK,,,,2006-12-22,2200-01-01
3129,S.CN.SZSE.002098,002098,浔兴股份,2006-12-22,2200-01-01,STOCK,,,,2006-12-22,2200-01-01
3130,S.CN.SZSE.002099,002099,海翔药业,2006-12-26,2200-01-01,STOCK,,,,2006-12-26,2200-01-01
3131,S.CN.SZSE.002100,002100,天康生物,2006-12-26,2200-01-01,STOCK,,,,2006-12-26,2200-01-01
3132,S.CN.SZSE.002101,002101,广东鸿图,2006-12-29,2200-01-01,STOCK,,,,2006-12-29,2200-01-01
3134,S.CN.SZSE.002103,002103,广博股份,2007-01-10,2200-01-01,STOCK,,,,2007-01-10,2200-01-01
3135,S.CN.SZSE.002104,002104,恒宝股份,2007-01-10,2200-01-01,STOCK,,,,2007-01-10,2200-01-01
3136,S.CN.SZSE.002105,002105,信隆健康,2007-01-12,2200-01-01,STOCK,,,,2007-01-12,2200-01-01
3137,S.CN.SZSE.002106,002106,莱宝高科,2007-01-12,2200-01-01,STOCK,,,,2007-01-12,2200-01-01
3138,S.CN.SZSE.002107,002107,沃华医药,2007-01-24,2200-01-01,STOCK,,,,2007-01-24,2200-01-01
3139,S.CN.SZSE.002108,002108,沧州明珠,2007-01-24,2200-01-01,STOCK,,,,2007-01-24,2200-01-01
3140,S.CN.SZSE.002109,002109,兴化股份,2007-01-26,2200-01-01,STOCK,,,,2007-01-26,2200-01-01
3141,S.CN.SZSE.002110,002110,三钢闽光,2007-01-26,2200-01-01,STOCK,,,,2007-01-26,2200-01-01
3142,S.CN.SZSE.002111,002111,威海广泰,2007-01-26,2200-01-01,STOCK,,,,2007-01-26,2200-01-01
3143,S.CN.SZSE.002112,002112,三变科技,2007-02-08,2200-01-01,STOCK,,,,2007-02-08,2200-01-01
3145,S.CN.SZSE.002114,002114,罗平锌电,2007-02-15,2200-01-01,STOCK,,,,2007-02-15,2200-01-01
